legacy_url,source_of_discovery,intended_destination,status_code,content_match_evidence,confidence,disposition
/living-workshop/2019/06/28/courage,.com sitemap 2026-09-18,https://brianspoems.com/poem/courage,301,poem text overlap 0.981 with /poem/courage,high,redirect
/living-workshop/2019/06/29/poetry,.com sitemap 2026-09-18,https://brianspoems.com/poem/poetry,301,poem text overlap 1.0 with /poem/poetry,high,redirect
/living-workshop/2019/06/30/in-the-blue,.com sitemap 2026-09-18,https://brianspoems.com/poem/in-the-blue,301,poem text overlap 1.0 with /poem/in-the-blue,high,redirect
/living-workshop/2019/07/01/aniara,.com sitemap 2026-09-18,https://brianspoems.com/poem/aniara,301,poem text overlap 0.807 with /poem/aniara,high,redirect
/living-workshop/2019/07/02/the-ancients,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-ancients,301,poem text overlap 1.0 with /poem/the-ancients,high,redirect
/living-workshop/2019/07/03/the-shadow-knows,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-shadow-knows,301,poem text overlap 0.833 with /poem/the-shadow-knows,high,redirect
/living-workshop/2019/07/04/war-is-hell,.com sitemap 2026-09-18,/blog,301,best candidate /poem/war-is-hell scored 0.406,low - needs review,redirect - generic
/living-workshop/2019/07/05/gone-native,.com sitemap 2026-09-18,https://brianspoems.com/poem/gone-native,301,poem text overlap 1.0 with /poem/gone-native,high,redirect
/living-workshop/2019/07/06/worry,.com sitemap 2026-09-18,https://brianspoems.com/poem/worry,301,poem text overlap 0.954 with /poem/worry,high,redirect
/living-workshop/2019/07/07/god-knife,.com sitemap 2026-09-18,https://brianspoems.com/poem/god-knife,301,poem text overlap 1.0 with /poem/god-knife,high,redirect
/living-workshop/2019/07/08/causality,.com sitemap 2026-09-18,https://brianspoems.com/poem/causality,301,poem text overlap 1.0 with /poem/causality,high,redirect
/living-workshop/2019/07/09/fully-alive,.com sitemap 2026-09-18,https://brianspoems.com/poem/fully-alive,301,poem text overlap 1.0 with /poem/fully-alive,high,redirect
/living-workshop/2019/07/10/there-too,.com sitemap 2026-09-18,https://brianspoems.com/poem/there-too,301,poem text overlap 1.0 with /poem/there-too,high,redirect
/living-workshop/2019/07/11/final-notes,.com sitemap 2026-09-18,https://brianspoems.com/poem/final-notes,301,poem text overlap 0.594 with /poem/final-notes,high,redirect
/living-workshop/2019/07/12/only-rest,.com sitemap 2026-09-18,https://brianspoems.com/poem/only-rest,301,poem text overlap 1.0 with /poem/only-rest,high,redirect
/living-workshop/2019/07/13/gods-being,.com sitemap 2026-09-18,https://brianspoems.com/poem/god-s-being,301,poem text overlap 1.0 with /poem/god-s-being,high,redirect
/living-workshop/2019/07/14/little-spirits,.com sitemap 2026-09-18,https://brianspoems.com/poem/little-spirits,301,poem text overlap 0.722 with /poem/little-spirits,high,redirect
/living-workshop/2019/07/15/a-break,.com sitemap 2026-09-18,https://brianspoems.com/poem/a-break,301,poem text overlap 0.969 with /poem/a-break,high,redirect
/living-workshop/2019/07/16/shadow-boxing,.com sitemap 2026-09-18,https://brianspoems.com/poem/shadow-boxing,301,poem text overlap 1.0 with /poem/shadow-boxing,high,redirect
/living-workshop/2019/07/17/wholehearted,.com sitemap 2026-09-18,https://brianspoems.com/poem/wholehearted,301,poem text overlap 0.981 with /poem/wholehearted,high,redirect
/living-workshop/2019/07/18/grace,.com sitemap 2026-09-18,https://brianspoems.com/poem/grace,301,poem text overlap 0.901 with /poem/grace,high,redirect
/living-workshop/2019/07/19/compromise,.com sitemap 2026-09-18,https://brianspoems.com/poem/compromise,301,poem text overlap 1.0 with /poem/compromise,high,redirect
/living-workshop/2019/07/20/the-grocery,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-grocery,301,poem text overlap 0.739 with /poem/the-grocery,high,redirect
/living-workshop/2019/07/21/what-all-this-means,.com sitemap 2026-09-18,https://brianspoems.com/poem/what-all-this-means,301,poem text overlap 0.879 with /poem/what-all-this-means,high,redirect
/living-workshop/2019/07/22/unitive-love,.com sitemap 2026-09-18,https://brianspoems.com/poem/unitive-love,301,poem text overlap 0.989 with /poem/unitive-love,high,redirect
/living-workshop/2019/07/23/grace,.com sitemap 2026-09-18,https://brianspoems.com/poem/grace-2,301,poem text overlap 0.848 with /poem/grace-2,high,redirect
/living-workshop/2019/07/24/my-grief,.com sitemap 2026-09-18,https://brianspoems.com/poem/my-grief,301,poem text overlap 0.605 with /poem/my-grief,high,redirect
/living-workshop/2019/07/25/sobriety,.com sitemap 2026-09-18,https://brianspoems.com/poem/sobriety,301,poem text overlap 0.963 with /poem/sobriety,high,redirect
/living-workshop/2019/07/26/a-toothache,.com sitemap 2026-09-18,https://brianspoems.com/poem/a-toothache,301,poem text overlap 1.0 with /poem/a-toothache,high,redirect
/living-workshop/2019/07/27/sinusitis,.com sitemap 2026-09-18,https://brianspoems.com/poem/sinusitis,301,poem text overlap 1.0 with /poem/sinusitis,high,redirect
/living-workshop/2019/07/28/crawly-things,.com sitemap 2026-09-18,https://brianspoems.com/poem/crawly-things,301,poem text overlap 0.918 with /poem/crawly-things,high,redirect
/living-workshop/2019/07/30/good-fortune,.com sitemap 2026-09-18,https://brianspoems.com/poem/good-fortune,301,poem text overlap 1.0 with /poem/good-fortune,high,redirect
/living-workshop/2019/07/31/what-beckons,.com sitemap 2026-09-18,https://brianspoems.com/poem/what-beckons,301,poem text overlap 1.0 with /poem/what-beckons,high,redirect
/living-workshop/2019/08/01/my-laundry-list,.com sitemap 2026-09-18,https://brianspoems.com/poem/my-laundry-list,301,poem text overlap 1.0 with /poem/my-laundry-list,high,redirect
/living-workshop/2019/08/02/over-and-again,.com sitemap 2026-09-18,https://brianspoems.com/poem/over-and-again,301,poem text overlap 1.0 with /poem/over-and-again,high,redirect
/living-workshop/2019/08/03/the-sound-of-silence,.com sitemap 2026-09-18,/blog,301,best candidate /poem/the-sound-of-silence scored 0.489,low - needs review,redirect - generic
/living-workshop/2019/08/04/at-the-creek-bottom,.com sitemap 2026-09-18,https://brianspoems.com/poem/at-the-creek-bottom,301,poem text overlap 0.811 with /poem/at-the-creek-bottom,high,redirect
/living-workshop/2019/08/05/sing,.com sitemap 2026-09-18,https://brianspoems.com/poem/sing,301,poem text overlap 0.645 with /poem/sing,high,redirect
/living-workshop/2019/08/06/salt-water,.com sitemap 2026-09-18,/blog,301,no candidate on brianspoems.com,low - needs review,redirect - generic
/living-workshop/2019/08/07/healing-modalities,.com sitemap 2026-09-18,https://brianspoems.com/poem/healing-modalities,301,poem text overlap 1.0 with /poem/healing-modalities,high,redirect
/living-workshop/2019/08/07/putting-it-all-together,.com sitemap 2026-09-18,https://brianspoems.com/poem/putting-it-all-together,301,poem text overlap 1.0 with /poem/putting-it-all-together,high,redirect
/living-workshop/2019/08/08/the-notes,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-notes,301,poem text overlap 0.947 with /poem/the-notes,high,redirect
/living-workshop/2019/08/09/community,.com sitemap 2026-09-18,https://brianspoems.com/poem/community,301,poem text overlap 0.818 with /poem/community,high,redirect
/living-workshop/2019/08/10/releasing,.com sitemap 2026-09-18,https://brianspoems.com/poem/releasing,301,poem text overlap 0.754 with /poem/releasing,high,redirect
/living-workshop/2019/08/11/tell-me,.com sitemap 2026-09-18,https://brianspoems.com/poem/tell-me,301,poem text overlap 0.754 with /poem/tell-me,high,redirect
/living-workshop/2019/08/12/take-that-leap,.com sitemap 2026-09-18,https://brianspoems.com/poem/take-that-leap,301,poem text overlap 1.0 with /poem/take-that-leap,high,redirect
/living-workshop/2019/08/13/joy-of-being,.com sitemap 2026-09-18,https://brianspoems.com/poem/joy-of-being,301,poem text overlap 0.955 with /poem/joy-of-being,high,redirect
/living-workshop/2019/08/14/bite-your-tongue,.com sitemap 2026-09-18,https://brianspoems.com/poem/bite-your-tongue,301,poem text overlap 0.727 with /poem/bite-your-tongue,high,redirect
/living-workshop/2019/08/15/a-beginnings-end,.com sitemap 2026-09-18,https://brianspoems.com/poem/a-beginning-s-end,301,poem text overlap 1.0 with /poem/a-beginning-s-end,high,redirect
/living-workshop/2019/08/16/the-silver-lining,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-silver-lining,301,poem text overlap 0.705 with /poem/the-silver-lining,high,redirect
/living-workshop/2019/08/17/beyond-cost,.com sitemap 2026-09-18,https://brianspoems.com/poem/beyond-cost,301,poem text overlap 0.796 with /poem/beyond-cost,high,redirect
/living-workshop/2019/08/18/the-manuals,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-manuals,301,poem text overlap 0.771 with /poem/the-manuals,high,redirect
/living-workshop/2019/08/19/nothing-beyond-living,.com sitemap 2026-09-18,https://brianspoems.com/poem/nothing-beyond-living,301,poem text overlap 0.64 with /poem/nothing-beyond-living,high,redirect
/living-workshop/2019/08/20/come-into-the-light,.com sitemap 2026-09-18,https://brianspoems.com/poem/come-into-the-light,301,poem text overlap 0.738 with /poem/come-into-the-light,high,redirect
/living-workshop/2019/08/21/truth-and-the-soul,.com sitemap 2026-09-18,https://brianspoems.com/poem/truth-and-the-soul,301,poem text overlap 0.959 with /poem/truth-and-the-soul,high,redirect
/living-workshop/2019/08/22/figuring-it-all-out,.com sitemap 2026-09-18,https://brianspoems.com/poem/figuring-it-all-out,301,poem text overlap 0.629 with /poem/figuring-it-all-out,high,redirect
/living-workshop/2019/08/23/churched,.com sitemap 2026-09-18,https://brianspoems.com/poem/churched,301,poem text overlap 0.794 with /poem/churched,high,redirect
/living-workshop/2019/08/24/she,.com sitemap 2026-09-18,https://brianspoems.com/poem/she,301,poem text overlap 0.866 with /poem/she,high,redirect
/living-workshop/2019/08/25/presbyopia,.com sitemap 2026-09-18,https://brianspoems.com/poem/presbyopia,301,poem text overlap 1.0 with /poem/presbyopia,high,redirect
/living-workshop/2019/08/26/those-who-survive,.com sitemap 2026-09-18,https://brianspoems.com/poem/those-who-survive,301,poem text overlap 0.659 with /poem/those-who-survive,high,redirect
/living-workshop/2019/08/27/witness-me-bargaining,.com sitemap 2026-09-18,https://brianspoems.com/poem/witness-me-bargaining,301,poem text overlap 0.837 with /poem/witness-me-bargaining,high,redirect
/living-workshop/2019/08/28/whats-the-right-amount,.com sitemap 2026-09-18,https://brianspoems.com/poem/what-s-the-right-amount,301,poem text overlap 0.989 with /poem/what-s-the-right-amount,high,redirect
/living-workshop/2019/08/29/a-prayer-for-everyone,.com sitemap 2026-09-18,https://brianspoems.com/poem/a-prayer-for-everyone,301,poem text overlap 1.0 with /poem/a-prayer-for-everyone,high,redirect
/living-workshop/2019/08/30/twice,.com sitemap 2026-09-18,https://brianspoems.com/poem/twice,301,poem text overlap 1.0 with /poem/twice,high,redirect
/living-workshop/2019/08/31/cheers-to-the-misfits,.com sitemap 2026-09-18,https://brianspoems.com/poem/cheers-to-the-misfits,301,poem text overlap 0.771 with /poem/cheers-to-the-misfits,high,redirect
/living-workshop/2019/09/01/set-yourself-free,.com sitemap 2026-09-18,https://brianspoems.com/poem/set-yourself-free,301,poem text overlap 0.73 with /poem/set-yourself-free,high,redirect
/living-workshop/2019/09/02/rock,.com sitemap 2026-09-18,https://brianspoems.com/poem/rock,301,poem text overlap 0.884 with /poem/rock,high,redirect
/living-workshop/2019/09/03/love,.com sitemap 2026-09-18,https://brianspoems.com/poem/love,301,poem text overlap 0.723 with /poem/love,high,redirect
/living-workshop/2019/09/04/community,.com sitemap 2026-09-18,/blog,301,best candidate /poem/community scored 0.027,low - needs review,redirect - generic
/living-workshop/2019/09/05/the-winds,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-winds,301,poem text overlap 0.989 with /poem/the-winds,high,redirect
/living-workshop/2019/09/06/nostalgia,.com sitemap 2026-09-18,https://brianspoems.com/poem/nostalgia-2,301,poem text overlap 0.723 with /poem/nostalgia-2,high,redirect
/living-workshop/2019/09/07/lucky,.com sitemap 2026-09-18,https://brianspoems.com/poem/lucky,301,poem text overlap 1.0 with /poem/lucky,high,redirect
/living-workshop/2019/09/08/decay,.com sitemap 2026-09-18,https://brianspoems.com/poem/decay,301,poem text overlap 1.0 with /poem/decay,high,redirect
/living-workshop/2019/09/09/soul-food,.com sitemap 2026-09-18,https://brianspoems.com/poem/soul-food,301,poem text overlap 1.0 with /poem/soul-food,high,redirect
/living-workshop/2019/09/10/awakened,.com sitemap 2026-09-18,https://brianspoems.com/poem/awakened,301,poem text overlap 0.595 with /poem/awakened,high,redirect
/living-workshop/2019/09/11/the-poetry-of-fierce-landscapes,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-poetry-of-fierce-landscapes,301,poem text overlap 0.755 with /poem/the-poetry-of-fierce-landscapes,high,redirect
/living-workshop/2019/09/12/if-ever,.com sitemap 2026-09-18,https://brianspoems.com/poem/if-ever,301,poem text overlap 1.0 with /poem/if-ever,high,redirect
/living-workshop/2019/09/13/the-crescendo,.com sitemap 2026-09-18,https://brianspoems.com/poem/the-crescendo,301,poem text overlap 0.953 with /poem/the-crescendo,high,redirect
/living-workshop/2019/09/14/all-those-places,.com sitemap 2026-09-18,https://brianspoems.com/poem/all-those-places,301,poem text overlap 0.853 with /poem/all-those-places,high,redirect
/living-workshop/2019/09/15/i-used-to-know,.com sitemap 2026-09-18,https://brianspoems.com/poem/i-used-to-know,301,poem text overlap 1.0 with /poem/i-used-to-know,high,redirect
/living-workshop/2019/09/16/a-softening,.com sitemap 2026-09-18,https://brianspoems.com/poem/a-softening,301,poem text overlap 0.517 with /poem/a-softening,high,redirect
/living-workshop/2019/09/17/grandfather,.com sitemap 2026-09-18,https://brianspoems.com/poem/grandfather,301,poem text overlap 0.662 with /poem/grandfather,high,redirect
/living-workshop/2019/09/18/amazing-grace,.com sitemap 2026-09-18,https://brianspoems.com/poem/amazing-grace,301,poem text overlap 1.0 with /poem/amazing-grace,high,redirect
/living-workshop/2019/09/19/things-i-dont-remember,.com sitemap 2026-09-18,https://brianspoems.com/poem/things-i-don-t-remember,301,poem text overlap 1.0 with /poem/things-i-don-t-remember,high,redirect
/living-workshop/2019/09/20/surprising,.com sitemap 2026-09-18,https://brianspoems.com/poem/surprising,301,poem text overlap 0.988 with /poem/surprising,high,redirect
/living-workshop/2019/09/21/silencio,.com sitemap 2026-09-18,https://brianspoems.com/poem/silencio,301,poem text overlap 0.77 with /poem/silencio,high,redirect
/living-workshop/2019/09/22/to-be-an-x,.com sitemap 2026-09-18,https://brianspoems.com/poem/to-be-an-x,301,poem text overlap 0.815 with /poem/to-be-an-x,high,redirect
/living-workshop/2019/09/23/my-soul-is-serene,.com sitemap 2026-09-18,https://brianspoems.com/poem/my-soul-is-serene,301,poem text overlap 1.0 with /poem/my-soul-is-serene,high,redirect
/living-workshop/2019/09/24/instrument-of-love,.com sitemap 2026-09-18,https://brianspoems.com/poem/instrument-of-love,301,poem text overlap 0.894 with /poem/instrument-of-love,high,redirect
/living-workshop/2019/09/25/gothic-love,.com sitemap 2026-09-18,https://brianspoems.com/poem/gothic-love,301,poem text overlap 0.508 with /poem/gothic-love,high,redirect
/living-workshop/2019/09/25/my-first-poem,.com sitemap 2026-09-18,https://brianspoems.com/poem/my-first-poem,301,poem text overlap 1.0 with /poem/my-first-poem,high,redirect
/living-workshop/2019/09/26/beyond-love-stories,.com sitemap 2026-09-18,https://brianspoems.com/poem/beyond-love-stories,301,poem text overlap 1.0 with /poem/beyond-love-stories,high,redirect
